# Tue Jan 26 12:44:42 2016
0.000000000000000000e+00	-2.000000000000000000e+00
0.000000000000000000e+00	-2.000000000000000000e+00
0.000000000000000000e+00	-1.611481537087500193e+00
4.000000000000000222e-01	0.000000000000000000e+00
4.000000000000000222e-01	0.000000000000000000e+00
4.000000000000000222e-01	0.000000000000000000e+00
4.000000000000000222e-01	0.000000000000000000e+00
4.000000000000000222e-01	0.000000000000000000e+00
3.999600000000008149e-01	0.000000000000000000e+00
0.000000000000000000e+00	2.000000000000000000e+00
0.000000000000000000e+00	7.179472686855108421e-01
0.000000000000000000e+00	-2.000000000000000000e+00
0.000000000000000000e+00	-2.000000000000000000e+00
0.000000000000000000e+00	-4.222610728705760152e-01
4.000000000000000222e-01	0.000000000000000000e+00
4.000000000000000222e-01	0.000000000000000000e+00
4.000000000000000222e-01	0.000000000000000000e+00
4.000000000000000222e-01	0.000000000000000000e+00
4.000000000000000222e-01	0.000000000000000000e+00
8.983390439834196273e-02	0.000000000000000000e+00
0.000000000000000000e+00	1.734729682444267951e+00
0.000000000000000000e+00	-5.850580847596820178e-02
4.000000000000000222e-01	0.000000000000000000e+00
4.000000000000000222e-01	0.000000000000000000e+00
4.000000000000000222e-01	0.000000000000000000e+00
4.000000000000000222e-01	0.000000000000000000e+00
4.000000000000000222e-01	0.000000000000000000e+00
3.703456060694421126e-01	0.000000000000000000e+00
0.000000000000000000e+00	2.000000000000000000e+00
0.000000000000000000e+00	2.000000000000000000e+00
0.000000000000000000e+00	2.000000000000000000e+00
0.000000000000000000e+00	2.000000000000000000e+00
0.000000000000000000e+00	2.000000000000000000e+00
0.000000000000000000e+00	2.000000000000000000e+00
0.000000000000000000e+00	1.377391251508370829e-01
0.000000000000000000e+00	-2.000000000000000000e+00
0.000000000000000000e+00	-2.000000000000000000e+00
0.000000000000000000e+00	-2.000000000000000000e+00
0.000000000000000000e+00	-5.743975040451232417e-02
4.000000000000000222e-01	0.000000000000000000e+00
4.000000000000000222e-01	0.000000000000000000e+00
4.000000000000000222e-01	0.000000000000000000e+00
4.000000000000000222e-01	0.000000000000000000e+00
3.911723196124153867e-01	0.000000000000000000e+00
0.000000000000000000e+00	-2.000000000000000000e+00
0.000000000000000000e+00	-2.000000000000000000e+00
0.000000000000000000e+00	-2.000000000000000000e+00
0.000000000000000000e+00	-2.000000000000000000e+00
0.000000000000000000e+00	-2.000000000000000000e+00
0.000000000000000000e+00	-1.382022298785614112e+00
0.000000000000000000e+00	2.000000000000000000e+00
0.000000000000000000e+00	2.000000000000000000e+00
0.000000000000000000e+00	2.000000000000000000e+00
0.000000000000000000e+00	2.000000000000000000e+00
0.000000000000000000e+00	2.000000000000000000e+00
0.000000000000000000e+00	7.885187305830800852e-01
4.000000000000000222e-01	0.000000000000000000e+00
4.000000000000000222e-01	0.000000000000000000e+00
4.000000000000000222e-01	0.000000000000000000e+00
4.000000000000000222e-01	0.000000000000000000e+00
4.000000000000000222e-01	0.000000000000000000e+00
7.271436894090044668e-04	0.000000000000000000e+00
0.000000000000000000e+00	-2.000000000000000000e+00
0.000000000000000000e+00	-2.000000000000000000e+00
0.000000000000000000e+00	-2.000000000000000000e+00
0.000000000000000000e+00	-2.000000000000000000e+00
0.000000000000000000e+00	-2.000000000000000000e+00
0.000000000000000000e+00	-1.808643842482753783e+00
0.000000000000000000e+00	-2.000000000000000000e+00
0.000000000000000000e+00	-2.000000000000000000e+00
0.000000000000000000e+00	-2.000000000000000000e+00
0.000000000000000000e+00	-2.000000000000000000e+00
0.000000000000000000e+00	-2.000000000000000000e+00
0.000000000000000000e+00	-1.070759364732451147e+00
4.000000000000000222e-01	0.000000000000000000e+00
4.000000000000000222e-01	0.000000000000000000e+00
4.000000000000000222e-01	0.000000000000000000e+00
4.000000000000000222e-01	0.000000000000000000e+00
1.408186018658582894e-01	0.000000000000000000e+00
0.000000000000000000e+00	-2.000000000000000000e+00
0.000000000000000000e+00	-2.000000000000000000e+00
0.000000000000000000e+00	-2.000000000000000000e+00
0.000000000000000000e+00	-9.421646016341007623e-01
0.000000000000000000e+00	2.000000000000000000e+00
0.000000000000000000e+00	2.000000000000000000e+00
0.000000000000000000e+00	2.000000000000000000e+00
0.000000000000000000e+00	7.988839640914573437e-01
4.000000000000000222e-01	0.000000000000000000e+00
4.000000000000000222e-01	0.000000000000000000e+00
4.000000000000000222e-01	0.000000000000000000e+00
5.087706235215012918e-02	0.000000000000000000e+00
0.000000000000000000e+00	1.811458739871185664e-02
0.000000000000000000e+00	2.000000000000000000e+00
0.000000000000000000e+00	4.500232810969255759e-01
4.000000000000000222e-01	0.000000000000000000e+00
4.000000000000000222e-01	0.000000000000000000e+00
4.000000000000000222e-01	0.000000000000000000e+00
4.000000000000000222e-01	0.000000000000000000e+00
4.000000000000000222e-01	0.000000000000000000e+00
1.958876233199657035e-01	0.000000000000000000e+00
0.000000000000000000e+00	-4.055569761340143131e-01
0.000000000000000000e+00	-1.140864825413778760e-02
4.000000000000000222e-01	0.000000000000000000e+00
4.000000000000000222e-01	0.000000000000000000e+00
4.000000000000000222e-01	0.000000000000000000e+00
4.000000000000000222e-01	0.000000000000000000e+00
3.270558350562566829e-01	0.000000000000000000e+00
0.000000000000000000e+00	2.000000000000000000e+00
0.000000000000000000e+00	2.000000000000000000e+00
0.000000000000000000e+00	2.000000000000000000e+00
0.000000000000000000e+00	2.000000000000000000e+00
0.000000000000000000e+00	2.000000000000000000e+00
0.000000000000000000e+00	2.000000000000000000e+00
0.000000000000000000e+00	4.010123325024608221e-01
0.000000000000000000e+00	-2.000000000000000000e+00
0.000000000000000000e+00	-2.000000000000000000e+00
0.000000000000000000e+00	-2.000000000000000000e+00
0.000000000000000000e+00	-1.452223838675863021e+00
4.000000000000000222e-01	0.000000000000000000e+00
4.000000000000000222e-01	0.000000000000000000e+00
4.000000000000000222e-01	0.000000000000000000e+00
4.000000000000000222e-01	0.000000000000000000e+00
4.000000000000000222e-01	0.000000000000000000e+00
3.349856383295972129e-01	0.000000000000000000e+00
0.000000000000000000e+00	-2.000000000000000000e+00
0.000000000000000000e+00	-2.000000000000000000e+00
0.000000000000000000e+00	-2.000000000000000000e+00
0.000000000000000000e+00	-8.478369668772876011e-01
0.000000000000000000e+00	2.000000000000000000e+00
0.000000000000000000e+00	2.000000000000000000e+00
0.000000000000000000e+00	2.000000000000000000e+00
0.000000000000000000e+00	1.503897883793599455e+00
4.000000000000000222e-01	0.000000000000000000e+00
4.000000000000000222e-01	0.000000000000000000e+00
4.000000000000000222e-01	0.000000000000000000e+00
4.000000000000000222e-01	0.000000000000000000e+00
4.000000000000000222e-01	0.000000000000000000e+00
3.999600000000000932e-01	0.000000000000000000e+00
0.000000000000000000e+00	-3.035661687509705331e-01
0.000000000000000000e+00	2.000000000000000000e+00
0.000000000000000000e+00	9.089269124068266592e-03
4.000000000000000222e-01	0.000000000000000000e+00
4.000000000000000222e-01	0.000000000000000000e+00
4.000000000000000222e-01	0.000000000000000000e+00
4.000000000000000222e-01	0.000000000000000000e+00
4.000000000000000222e-01	0.000000000000000000e+00
1.764394746206509323e-01	0.000000000000000000e+00
0.000000000000000000e+00	2.000000000000000000e+00
0.000000000000000000e+00	2.000000000000000000e+00
0.000000000000000000e+00	2.000000000000000000e+00
0.000000000000000000e+00	1.083533555241103841e+00
0.000000000000000000e+00	-1.803102637352976600e+00
4.000000000000000222e-01	0.000000000000000000e+00
4.000000000000000222e-01	0.000000000000000000e+00
4.000000000000000222e-01	0.000000000000000000e+00
4.000000000000000222e-01	0.000000000000000000e+00
4.000000000000000222e-01	0.000000000000000000e+00
7.632443988532316981e-02	0.000000000000000000e+00
0.000000000000000000e+00	-2.000000000000000000e+00
0.000000000000000000e+00	-2.000000000000000000e+00
0.000000000000000000e+00	-2.000000000000000000e+00
0.000000000000000000e+00	-1.656043140402211122e+00
0.000000000000000000e+00	2.000000000000000000e+00
0.000000000000000000e+00	2.000000000000000000e+00
0.000000000000000000e+00	2.000000000000000000e+00
0.000000000000000000e+00	2.000000000000000000e+00
0.000000000000000000e+00	1.000601201135747687e+00
4.000000000000000222e-01	0.000000000000000000e+00
4.000000000000000222e-01	0.000000000000000000e+00
4.000000000000000222e-01	0.000000000000000000e+00
4.000000000000000222e-01	0.000000000000000000e+00
4.000000000000000222e-01	0.000000000000000000e+00
2.773474658273759608e-01	0.000000000000000000e+00
0.000000000000000000e+00	2.000000000000000000e+00
0.000000000000000000e+00	2.000000000000000000e+00
0.000000000000000000e+00	2.000000000000000000e+00
0.000000000000000000e+00	2.000000000000000000e+00
0.000000000000000000e+00	1.471043884158653725e-01
0.000000000000000000e+00	-2.000000000000000000e+00
0.000000000000000000e+00	-2.000000000000000000e+00
0.000000000000000000e+00	-2.000000000000000000e+00
0.000000000000000000e+00	-2.000000000000000000e+00
0.000000000000000000e+00	-7.135313403974663515e-02
4.000000000000000222e-01	0.000000000000000000e+00
4.000000000000000222e-01	0.000000000000000000e+00
4.000000000000000222e-01	0.000000000000000000e+00
4.000000000000000222e-01	0.000000000000000000e+00
2.858628079458775395e-01	0.000000000000000000e+00
0.000000000000000000e+00	2.000000000000000000e+00
0.000000000000000000e+00	1.980756693357069942e+00
0.000000000000000000e+00	-2.000000000000000000e+00
0.000000000000000000e+00	-2.000000000000000000e+00
0.000000000000000000e+00	-7.773124924099050759e-02
4.000000000000000222e-01	0.000000000000000000e+00
4.000000000000000222e-01	0.000000000000000000e+00
4.000000000000000222e-01	0.000000000000000000e+00
4.000000000000000222e-01	0.000000000000000000e+00
4.000000000000000222e-01	0.000000000000000000e+00
3.999600000000000932e-01	0.000000000000000000e+00
0.000000000000000000e+00	2.000000000000000000e+00
0.000000000000000000e+00	2.000000000000000000e+00
0.000000000000000000e+00	1.390535497337176629e+00
0.000000000000000000e+00	-2.000000000000000000e+00
0.000000000000000000e+00	-2.000000000000000000e+00
0.000000000000000000e+00	-2.000000000000000000e+00
0.000000000000000000e+00	-7.959353193638394330e-01
4.000000000000000222e-01	0.000000000000000000e+00
4.000000000000000222e-01	0.000000000000000000e+00
4.000000000000000222e-01	0.000000000000000000e+00
1.763317527785698557e-01	0.000000000000000000e+00
0.000000000000000000e+00	-2.000000000000000000e+00
0.000000000000000000e+00	-2.000000000000000000e+00
0.000000000000000000e+00	-2.000000000000000000e+00
0.000000000000000000e+00	-2.000000000000000000e+00
0.000000000000000000e+00	-2.000000000000000000e+00
0.000000000000000000e+00	-1.902467566414145494e-02
0.000000000000000000e+00	-2.000000000000000000e+00
0.000000000000000000e+00	-2.000000000000000000e+00
0.000000000000000000e+00	-2.000000000000000000e+00
0.000000000000000000e+00	-5.743975040451232417e-02
4.000000000000000222e-01	0.000000000000000000e+00
4.000000000000000222e-01	0.000000000000000000e+00
4.000000000000000222e-01	0.000000000000000000e+00
4.000000000000000222e-01	0.000000000000000000e+00
3.911723196124153867e-01	0.000000000000000000e+00
0.000000000000000000e+00	-2.000000000000000000e+00
0.000000000000000000e+00	-2.000000000000000000e+00
0.000000000000000000e+00	-2.000000000000000000e+00
0.000000000000000000e+00	-2.000000000000000000e+00
0.000000000000000000e+00	-2.000000000000000000e+00
0.000000000000000000e+00	-1.382022298785614112e+00
0.000000000000000000e+00	2.000000000000000000e+00
0.000000000000000000e+00	2.000000000000000000e+00
0.000000000000000000e+00	2.000000000000000000e+00
0.000000000000000000e+00	2.000000000000000000e+00
0.000000000000000000e+00	2.000000000000000000e+00
0.000000000000000000e+00	7.885187305830800852e-01
4.000000000000000222e-01	0.000000000000000000e+00
4.000000000000000222e-01	0.000000000000000000e+00
4.000000000000000222e-01	0.000000000000000000e+00
4.000000000000000222e-01	0.000000000000000000e+00
4.000000000000000222e-01	0.000000000000000000e+00
7.271436894090044668e-04	0.000000000000000000e+00
0.000000000000000000e+00	-2.000000000000000000e+00
0.000000000000000000e+00	-2.000000000000000000e+00
0.000000000000000000e+00	-2.000000000000000000e+00
0.000000000000000000e+00	-2.000000000000000000e+00
0.000000000000000000e+00	-2.000000000000000000e+00
0.000000000000000000e+00	-1.808643842482753783e+00
0.000000000000000000e+00	-2.000000000000000000e+00
0.000000000000000000e+00	-2.000000000000000000e+00
0.000000000000000000e+00	-2.000000000000000000e+00
0.000000000000000000e+00	-2.000000000000000000e+00
0.000000000000000000e+00	-2.000000000000000000e+00
0.000000000000000000e+00	-1.070759364732451147e+00
4.000000000000000222e-01	0.000000000000000000e+00
4.000000000000000222e-01	0.000000000000000000e+00
4.000000000000000222e-01	0.000000000000000000e+00
4.000000000000000222e-01	0.000000000000000000e+00
1.408186018658582894e-01	0.000000000000000000e+00
0.000000000000000000e+00	-2.000000000000000000e+00
0.000000000000000000e+00	-2.000000000000000000e+00
0.000000000000000000e+00	-2.000000000000000000e+00
0.000000000000000000e+00	-9.421646016341007623e-01
0.000000000000000000e+00	2.000000000000000000e+00
0.000000000000000000e+00	2.000000000000000000e+00
0.000000000000000000e+00	2.000000000000000000e+00
0.000000000000000000e+00	7.988839640914573437e-01
4.000000000000000222e-01	0.000000000000000000e+00
4.000000000000000222e-01	0.000000000000000000e+00
4.000000000000000222e-01	0.000000000000000000e+00
5.087706235215012918e-02	0.000000000000000000e+00
0.000000000000000000e+00	1.811458739871185664e-02
0.000000000000000000e+00	2.000000000000000000e+00
0.000000000000000000e+00	4.500232810969255759e-01
4.000000000000000222e-01	0.000000000000000000e+00
4.000000000000000222e-01	0.000000000000000000e+00
4.000000000000000222e-01	0.000000000000000000e+00
4.000000000000000222e-01	0.000000000000000000e+00
4.000000000000000222e-01	0.000000000000000000e+00
1.958876233199657035e-01	0.000000000000000000e+00
0.000000000000000000e+00	-4.055569761340143131e-01
0.000000000000000000e+00	-1.140864825413778760e-02
4.000000000000000222e-01	0.000000000000000000e+00
4.000000000000000222e-01	0.000000000000000000e+00
4.000000000000000222e-01	0.000000000000000000e+00
4.000000000000000222e-01	0.000000000000000000e+00
3.270558350562566829e-01	0.000000000000000000e+00
0.000000000000000000e+00	2.000000000000000000e+00
0.000000000000000000e+00	2.000000000000000000e+00
0.000000000000000000e+00	2.000000000000000000e+00
0.000000000000000000e+00	2.000000000000000000e+00
0.000000000000000000e+00	2.000000000000000000e+00
0.000000000000000000e+00	2.000000000000000000e+00
0.000000000000000000e+00	4.010123325024608221e-01
0.000000000000000000e+00	-2.000000000000000000e+00
0.000000000000000000e+00	-2.000000000000000000e+00
0.000000000000000000e+00	-2.000000000000000000e+00
0.000000000000000000e+00	-1.452223838675863021e+00
4.000000000000000222e-01	0.000000000000000000e+00
4.000000000000000222e-01	0.000000000000000000e+00
4.000000000000000222e-01	0.000000000000000000e+00
4.000000000000000222e-01	0.000000000000000000e+00
4.000000000000000222e-01	0.000000000000000000e+00
3.349856383295972129e-01	0.000000000000000000e+00
0.000000000000000000e+00	-2.000000000000000000e+00
0.000000000000000000e+00	-2.000000000000000000e+00
0.000000000000000000e+00	-2.000000000000000000e+00
0.000000000000000000e+00	-8.478369668772876011e-01
0.000000000000000000e+00	2.000000000000000000e+00
0.000000000000000000e+00	2.000000000000000000e+00
0.000000000000000000e+00	2.000000000000000000e+00
0.000000000000000000e+00	1.503897883793599455e+00
4.000000000000000222e-01	0.000000000000000000e+00
4.000000000000000222e-01	0.000000000000000000e+00
4.000000000000000222e-01	0.000000000000000000e+00
4.000000000000000222e-01	0.000000000000000000e+00
4.000000000000000222e-01	0.000000000000000000e+00
3.999600000000000932e-01	0.000000000000000000e+00
0.000000000000000000e+00	-3.035661687509705331e-01
0.000000000000000000e+00	2.000000000000000000e+00
0.000000000000000000e+00	9.089269124068266592e-03
4.000000000000000222e-01	0.000000000000000000e+00
4.000000000000000222e-01	0.000000000000000000e+00
4.000000000000000222e-01	0.000000000000000000e+00
4.000000000000000222e-01	0.000000000000000000e+00
4.000000000000000222e-01	0.000000000000000000e+00
1.764394746206509323e-01	0.000000000000000000e+00
0.000000000000000000e+00	2.000000000000000000e+00
0.000000000000000000e+00	2.000000000000000000e+00
0.000000000000000000e+00	2.000000000000000000e+00
0.000000000000000000e+00	1.083533555241103841e+00
0.000000000000000000e+00	-1.803102637352976600e+00
4.000000000000000222e-01	0.000000000000000000e+00
4.000000000000000222e-01	0.000000000000000000e+00
4.000000000000000222e-01	0.000000000000000000e+00
4.000000000000000222e-01	0.000000000000000000e+00
4.000000000000000222e-01	0.000000000000000000e+00
7.632443988532316981e-02	0.000000000000000000e+00
0.000000000000000000e+00	-2.000000000000000000e+00
0.000000000000000000e+00	-2.000000000000000000e+00
0.000000000000000000e+00	-2.000000000000000000e+00
0.000000000000000000e+00	-1.656043140402211122e+00
0.000000000000000000e+00	2.000000000000000000e+00
0.000000000000000000e+00	2.000000000000000000e+00
0.000000000000000000e+00	2.000000000000000000e+00
0.000000000000000000e+00	2.000000000000000000e+00
0.000000000000000000e+00	1.000601201135747687e+00
4.000000000000000222e-01	0.000000000000000000e+00
4.000000000000000222e-01	0.000000000000000000e+00
4.000000000000000222e-01	0.000000000000000000e+00
4.000000000000000222e-01	0.000000000000000000e+00
4.000000000000000222e-01	0.000000000000000000e+00
2.773474658273759608e-01	0.000000000000000000e+00
0.000000000000000000e+00	2.000000000000000000e+00
0.000000000000000000e+00	2.000000000000000000e+00
0.000000000000000000e+00	2.000000000000000000e+00
0.000000000000000000e+00	2.000000000000000000e+00
0.000000000000000000e+00	1.471043884158653725e-01
